9.644278756192023e-05,55405.84865523653,4512.0,1.0
6.131623230989884e-05,37705.08819802863,4543.0,1.0
9.029322020100477e-05,38732.822468348495,4226.0,1.0
8.470310591478972e-05,48889.0025935376,4334.0,1.0
8.895390188155938e-05,38297.16041506312,4331.0,1.0
0.00014347482376130888,58454.55460956342,4335.0,1.0
6.582919888621901e-05,59189.51554075884,4372.0,1.0
0.00019606028055601604,86128.5011892138,4139.0,1.0
0.00011663913520632044,58755.11209441012,4334.0,1.0
8.600345670084821e-05,29499.546693329805,4384.0,1.0
9.746230249298516e-05,52446.69770343993,4293.0,1.0
8.22902755880219e-05,41865.63907988582,4392.0,1.0
0.00012846148576754472,36838.908020490584,4859.0,1.0
0.00016621544476030895,27346.915371605166,4922.0,1.0
5.724959114398988e-05,12952.238235504574,4668.0,1.0
0.0001393723283541833,20260.30117666432,4735.0,1.0
7.621632066064766e-05,20152.15687166957,4666.0,1.0
0.00010650893675470285,31661.06721193408,4857.0,1.0
6.636387237470118e-05,25641.079832376734,4278.0,1.0
0.00011295557428643013,31022.522592807723,4234.0,1.0
7.334889745391702e-05,19724.496649645687,4567.0,1.0
3.221064279449777e-05,12029.675760768663,4927.0,1.0
8.420760718827702e-05,13403.878597920379,4793.0,1.0
0.00011207448311207034,23571.592501493385,4801.0,1.0
6.305753931415513e-05,33986.50835260248,4326.0,1.0
5.5170473718767435e-05,4641.5086811994615,4633.0,1.0
5.860989275143003e-05,3483.358718582111,4644.0,1.0
3.058118966587098e-05,23211.727755476568,4673.0,1.0
5.508263742034452e-05,31181.508524822653,4411.0,1.0
2.71626993968814e-05,32268.100005291817,4447.0,1.0
7.439066643389057e-05,36478.12185399604,4714.0,1.0
8.633119016214986e-05,24470.978586044635,4818.0,1.0
2.1570537346063992e-05,7854.773947116438,4379.0,1.0
0.00010592496824020008,25901.6833497451,4254.0,1.0
0.00012148209330525828,27593.032942085054,4479.0,1.0
4.748625190726584e-05,20833.734029349824,4462.0,1.0
0.00010388203259521448,16480.9292605503,4378.0,1.0
3.527749470882823e-05,20029.59065662163,4386.0,1.0
7.314505261641195e-05,26712.475469159657,4437.0,1.0
0.00016845252142214548,20570.70806327018,4761.0,1.0
5.6110811552514037e-05,3611.1959351023656,4517.0,1.0
5.30051059118601e-05,34365.97218373111,4259.0,1.0
6.707419009959678e-05,41903.99206528374,4301.0,1.0
0.00016023702857638372,34296.91776870256,4771.0,1.0
4.821341892808994e-05,35492.19232661196,4631.0,1.0
6.90394875520055e-05,43133.77590073993,4559.0,1.0
8.414179234132355e-05,48290.306669849604,4431.0,1.0
7.61762072276192e-05,45517.65795555167,4445.0,1.0
0.00011836282588510017,47214.50114008667,4422.0,1.0
0.00010346953765656765,22056.384872570994,4366.0,1.0
6.959059059188806e-05,34088.22403286239,4374.0,1.0
8.693379024133407e-05,46540.78422964754,4403.0,1.0
2.70023359210419e-05,33016.15086197261,4333.0,1.0
8.071858659824106e-05,34465.102231008656,4312.0,1.0
5.5648359782610645e-05,36929.8232473861,4328.0,1.0
5.333474386261363e-05,31867.32893327273,4462.0,1.0
8.469131277426907e-05,42821.64812452109,4407.0,1.0
9.018977515283316e-05,40169.373980072414,4400.0,1.0
0.00011715103921071961,41318.553733320674,4423.0,1.0
0.00010987690635636799,38054.973940444295,4504.0,1.0
4.7359607386387644e-05,18185.044659054252,4623.0,1.0
4.4308985312176464e-05,17663.175951289635,4634.0,1.0
1.6591961842070808e-05,29300.024540267965,4471.0,1.0
9.457158095088412e-05,55912.314454762585,4373.0,1.0
1.579001184751718e-05,54252.64136272817,4269.0,1.0
1.2218117550481385e-05,52395.93210588758,4337.0,1.0
1.805781546331378e-05,52649.0184183759,4323.0,1.0
9.922116866234561e-05,38554.16138333185,4287.0,1.0
9.840114352888509e-05,32957.38650490381,4324.0,1.0
4.863331047615571e-05,22950.42278450899,4386.0,1.0
8.717789253717505e-05,75501.5665643933,4068.0,1.0
0.00012844699227996655,28995.94802893359,4269.0,1.0
3.23237121010312e-05,17481.72738928476,4526.0,1.0
0.02692339751827364,22616.229847358827,4415.0,1.0
0.00012759464133144235,134096.97360584576,3794.0,1.0
0.0011461220715718345,99464.94257665782,3512.0,1.0
7.61902974205728e-05,22608.683150293477,4339.0,1.0
0.00012733812889537672,7055.865048695714,4905.0,1.0
9.390023677583584e-05,28658.26292458748,4957.0,1.0
9.607161147558849e-05,20442.192433183754,4830.0,1.0
5.0667419140165515e-05,20476.971783315534,4855.0,1.0
0.00016520144139730864,28226.61880361636,4631.0,1.0
5.972000931768072e-05,23438.702235779667,4658.0,1.0
4.3962323741721165e-05,28838.399429636156,4503.0,1.0
2.4699367381315858e-05,31883.36050279063,4526.0,1.0
9.204278289552445e-05,35636.24638836314,4516.0,1.0
5.715226150619726e-05,34128.69565650844,4469.0,1.0
5.167636247044451e-05,22515.766645233616,4598.0,1.0
9.367117915431812e-05,50818.98593295565,4426.0,1.0
5.881726459119933e-05,28998.61537646282,4499.0,1.0
7.389187274628126e-05,18953.263878221416,4579.0,1.0
0.00010727167795732327,11355.27138027203,4560.0,1.0
3.6986301019470534e-05,6423.071759224383,4661.0,1.0
0.00014537754408017363,28577.97372703547,4518.0,1.0
