0.00018239477279476454,35913.696375674896,-0.027766833025573735,0.02654012113940797,1.0
0.00018086784288285157,34703.684343962836,-0.027176646486328122,0.026306778726451832,1.0
5.451853153894855e-05,39653.12886617894,-0.028057782003051757,0.026966385780349662,1.0
5.0810571512308015e-05,37475.251386385215,-0.027453048857421874,0.026555555101142138,1.0
3.8461159361744805e-05,27833.557965725286,-0.028106157641479494,0.02524175125964941,1.0
8.702530784733206e-05,35100.79681837942,-0.02813278056591797,0.027022075252100784,1.0
0.0002583256801840826,36203.33959416504,-0.027963876585144043,0.027408628446297278,1.0
0.00016786161540948894,34969.05403778436,-0.02878812572723389,0.027407908501787526,1.0
5.892412659395441e-05,49060.99359891457,-0.027983764372070313,0.030061753206538696,1.0
0.00011337081873507244,38917.715952687984,-0.027953601218322757,0.028115907359781016,1.0
0.00020159284916256357,52694.22470025475,-0.028054037044738772,0.029831855768644465,1.0
0.00021927527885850988,34419.74028019236,-0.027979260231506348,0.026956942568649833,1.0
5.747858872324098e-05,41547.43999764164,-0.02796343844091797,0.027177966889585608,1.0
0.00013385300802411725,35246.65565029061,-0.02804543448754883,0.0259290468319953,1.0
4.9156728361960624e-05,35728.6683766355,-0.02787526612524414,0.025874084929874284,1.0
0.0001375066048257219,33067.881545842574,-0.028008489733764647,0.025579332020586723,1.0
0.00010944090261763388,29088.707579781276,-0.027735826558044435,0.025018410413230854,1.0
5.621698510672341e-05,48782.108356457524,-0.02790377987475586,0.027482159783320873,1.0
0.00011893125817988958,46795.38779026545,-0.02791327560168457,0.02717493858547514,1.0
5.962426773867407e-05,56713.60770153943,-0.027928847578613282,0.028467284286529743,1.0
7.060624754987241e-05,29303.02041420178,-0.027915644979064944,0.025086038539283276,1.0
0.00011693424333072238,44696.663953510775,-0.027872197067199705,0.02694035561179155,1.0
7.482728169040002e-05,44012.94327259631,-0.02776897381604004,0.026401481324817358,1.0
0.0002065788999934259,48819.45606745061,-0.027806494043029786,0.027493780737166202,1.0
